ticket_id,event_id,event_name,event_type,event_date,sale_date,days_until_event,seat_section,ticket_price,quantity_sold,city,venue_capacity
TKT_026843,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-06,67,General Admission,65.24,1,Miami,8000
TKT_026844,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-14,28,General Admission,81.05,1,Miami,8000
TKT_026845,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-24,18,General Admission,86.11,2,Miami,8000
TKT_026846,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-01,72,Upper Bowl,69.88,1,Miami,8000
TKT_026847,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-22,20,VIP,346.01,2,Miami,8000
TKT_026848,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-30,12,Lower Bowl,175.82,1,Miami,8000
TKT_026849,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-25,77,Floor,197.84,2,Miami,8000
TKT_026850,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-29,73,Lower Bowl,123.5,3,Miami,8000
TKT_026851,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-25,17,VIP,312.02,2,Miami,8000
TKT_026852,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-23,50,Floor,187.7,1,Miami,8000
TKT_026853,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-12,61,VIP,242.49,6,Miami,8000
TKT_026854,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-28,45,Lower Bowl,145.48,3,Miami,8000
TKT_026855,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-14,88,Floor,173.72,2,Miami,8000
TKT_026856,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-12,61,Floor,198.67,1,Miami,8000
TKT_026857,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-29,44,Upper Bowl,80.1,4,Miami,8000
TKT_026858,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-23,50,Upper Bowl,69.99,1,Miami,8000
TKT_026859,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-22,51,General Admission,69.98,1,Miami,8000
TKT_026860,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-09,33,Floor,237.5,1,Miami,8000
TKT_026861,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-19,54,VIP,286.5,1,Miami,8000
TKT_026862,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-29,73,Floor,191.75,1,Miami,8000
TKT_026863,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-11,1,VIP,362.29,5,Miami,8000
TKT_026864,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-04,69,General Admission,57.6,2,Miami,8000
TKT_026865,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-27,15,Lower Bowl,158.67,1,Miami,8000
TKT_026866,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-08,34,Floor,217.65,1,Miami,8000
TKT_026867,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-19,83,VIP,255.5,4,Miami,8000
TKT_026868,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-13,89,Floor,186.73,3,Miami,8000
TKT_026869,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-18,84,Floor,165.76,1,Miami,8000
TKT_026870,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-10,63,Floor,171.8,2,Miami,8000
TKT_026871,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-27,15,VIP,363.75,1,Miami,8000
TKT_026872,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-05,68,General Admission,63.1,2,Miami,8000
TKT_026873,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-15,87,General Admission,61.58,1,Miami,8000
TKT_026874,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-19,83,Upper Bowl,67.51,5,Miami,8000
TKT_026875,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-08,4,Floor,245.0,6,Miami,8000
TKT_026876,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-12,30,General Admission,79.96,2,Miami,8000
TKT_026877,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-16,86,Lower Bowl,110.31,2,Miami,8000
TKT_026878,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-04,69,Upper Bowl,76.01,1,Miami,8000
TKT_026879,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-19,54,VIP,264.88,1,Miami,8000
TKT_026880,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-04,69,General Admission,56.12,1,Miami,8000
TKT_026881,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-05,37,Upper Bowl,83.39,1,Miami,8000
TKT_026882,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-22,80,General Admission,64.99,1,Miami,8000
TKT_026883,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-16,26,General Admission,76.16,3,Miami,8000
TKT_026884,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-15,87,Upper Bowl,69.15,2,Miami,8000
TKT_026885,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-21,81,VIP,272.59,2,Miami,8000
TKT_026886,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-20,53,VIP,286.43,2,Miami,8000
TKT_026887,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-04,69,VIP,279.37,1,Miami,8000
TKT_026888,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-14,28,General Admission,70.89,1,Miami,8000
TKT_026889,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-11,31,General Admission,76.58,2,Miami,8000
TKT_026890,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-01,11,Floor,255.84,1,Miami,8000
TKT_026891,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-29,73,VIP,246.92,3,Miami,8000
TKT_026892,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-14,28,Upper Bowl,86.61,1,Miami,8000
TKT_026893,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-22,80,Lower Bowl,133.12,1,Miami,8000
TKT_026894,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-11,62,Lower Bowl,114.63,2,Miami,8000
TKT_026895,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-21,21,VIP,344.66,2,Miami,8000
TKT_026896,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-17,25,Floor,238.37,2,Miami,8000
TKT_026897,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-11,62,General Admission,67.08,1,Miami,8000
TKT_026898,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-10,2,Lower Bowl,156.69,1,Miami,8000
TKT_026899,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-05,68,Floor,193.06,1,Miami,8000
TKT_026900,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-25,77,VIP,265.05,3,Miami,8000
TKT_026901,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-04,38,Upper Bowl,77.37,1,Miami,8000
TKT_026902,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-22,20,General Admission,73.62,3,Miami,8000
TKT_026903,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-01,11,VIP,352.23,6,Miami,8000
TKT_026904,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-05,7,Upper Bowl,102.39,2,Miami,8000
TKT_026905,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-26,76,Lower Bowl,133.83,1,Miami,8000
TKT_026906,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-20,82,Lower Bowl,126.85,2,Miami,8000
TKT_026907,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-26,76,Floor,188.49,2,Miami,8000
TKT_026908,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-06,67,General Admission,66.56,3,Miami,8000
TKT_026909,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-04,8,VIP,349.09,1,Miami,8000
TKT_026910,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-25,17,Lower Bowl,172.27,1,Miami,8000
TKT_026911,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-28,14,Floor,256.98,3,Miami,8000
TKT_026912,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-13,89,Lower Bowl,121.5,2,Miami,8000
TKT_026913,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-13,60,VIP,230.18,2,Miami,8000
TKT_026914,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-28,14,General Admission,77.69,1,Miami,8000
TKT_026915,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-20,22,Lower Bowl,158.57,1,Miami,8000
TKT_026916,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-26,47,Floor,213.55,1,Miami,8000
TKT_026917,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-21,52,Lower Bowl,129.25,1,Miami,8000
TKT_026918,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-08,4,Floor,268.5,1,Miami,8000
TKT_026919,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-17,56,VIP,251.74,1,Miami,8000
TKT_026920,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-07,5,Floor,248.02,2,Miami,8000
TKT_026921,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-06,6,General Admission,82.03,3,Miami,8000
TKT_026922,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-05,7,Lower Bowl,170.15,1,Miami,8000
TKT_026923,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-24,18,Upper Bowl,98.83,2,Miami,8000
TKT_026924,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-25,77,Upper Bowl,78.4,3,Miami,8000
TKT_026925,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-03,39,Floor,208.57,1,Miami,8000
TKT_026926,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-27,15,VIP,336.86,1,Miami,8000
TKT_026927,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-29,73,Lower Bowl,117.16,1,Miami,8000
TKT_026928,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-16,57,General Admission,64.61,3,Miami,8000
TKT_026929,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-07,35,General Admission,71.65,2,Miami,8000
TKT_026930,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-15,27,Lower Bowl,157.82,5,Miami,8000
TKT_026931,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-25,48,Upper Bowl,80.6,1,Miami,8000
TKT_026932,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-24,18,General Admission,71.76,2,Miami,8000
TKT_026933,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-07,35,Upper Bowl,86.63,1,Miami,8000
TKT_026934,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-10,63,VIP,233.26,1,Miami,8000
TKT_026935,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-23,79,General Admission,59.43,4,Miami,8000
TKT_026936,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-19,23,VIP,320.27,1,Miami,8000
TKT_026937,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-11,31,General Admission,77.25,2,Miami,8000
TKT_026938,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-21,21,Upper Bowl,95.54,2,Miami,8000
TKT_026939,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-27,75,Floor,174.67,1,Miami,8000
TKT_026940,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-11,62,Lower Bowl,113.65,5,Miami,8000
TKT_026941,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-16,26,Lower Bowl,155.25,6,Miami,8000
TKT_026942,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-12,90,VIP,238.98,3,Miami,8000
TKT_026943,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-08,65,Upper Bowl,72.91,2,Miami,8000
TKT_026944,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-11,31,Lower Bowl,157.87,1,Miami,8000
TKT_026945,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-02,40,Upper Bowl,75.14,1,Miami,8000
TKT_026946,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-15,87,VIP,249.7,4,Miami,8000
TKT_026947,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-20,22,Lower Bowl,166.32,1,Miami,8000
TKT_026948,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-16,57,Lower Bowl,118.59,4,Miami,8000
TKT_026949,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-01,72,Lower Bowl,110.96,4,Miami,8000
TKT_026950,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-24,78,Lower Bowl,113.67,1,Miami,8000
TKT_026951,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-08,4,Floor,238.51,2,Miami,8000
TKT_026952,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-20,53,Lower Bowl,117.6,4,Miami,8000
TKT_026953,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-26,16,Upper Bowl,100.96,1,Miami,8000
TKT_026954,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-25,77,Floor,181.83,2,Miami,8000
TKT_026955,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-20,82,Upper Bowl,71.85,1,Miami,8000
TKT_026956,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-14,88,VIP,258.05,2,Miami,8000
TKT_026957,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-24,78,Floor,174.69,1,Miami,8000
TKT_026958,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-28,74,General Admission,63.82,4,Miami,8000
TKT_026959,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-24,49,Floor,205.97,3,Miami,8000
TKT_026960,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-19,54,Upper Bowl,73.55,2,Miami,8000
TKT_026961,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-19,23,Floor,235.9,3,Miami,8000
TKT_026962,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-18,24,Lower Bowl,140.16,1,Miami,8000
TKT_026963,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-08,65,Floor,174.07,1,Miami,8000
TKT_026964,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-16,57,Lower Bowl,118.08,1,Miami,8000
TKT_026965,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-02,10,General Admission,83.17,3,Miami,8000
TKT_026966,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-06,6,Upper Bowl,93.65,3,Miami,8000
TKT_026967,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-12,61,Lower Bowl,118.49,3,Miami,8000
TKT_026968,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-06,6,General Admission,87.95,2,Miami,8000
TKT_026969,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-01,11,Upper Bowl,90.62,2,Miami,8000
TKT_026970,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-15,58,Floor,168.34,4,Miami,8000
TKT_026971,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-27,75,Floor,201.26,2,Miami,8000
TKT_026972,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-25,17,Upper Bowl,83.72,1,Miami,8000
TKT_026973,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-02,71,VIP,266.52,2,Miami,8000
TKT_026974,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-26,47,Upper Bowl,83.2,1,Miami,8000
TKT_026975,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-23,79,VIP,231.34,1,Miami,8000
TKT_026976,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-15,58,General Admission,56.01,3,Miami,8000
TKT_026977,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-15,27,General Admission,72.26,2,Miami,8000
TKT_026978,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-23,19,Floor,245.77,3,Miami,8000
TKT_026979,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-29,13,Floor,263.63,3,Miami,8000
TKT_026980,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-09,64,General Admission,58.33,3,Miami,8000
TKT_026981,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-27,15,Upper Bowl,97.78,2,Miami,8000
TKT_026982,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-08,65,General Admission,65.46,4,Miami,8000
TKT_026983,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-14,88,Upper Bowl,68.68,1,Miami,8000
TKT_026984,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-01,11,Floor,238.15,1,Miami,8000
TKT_026985,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-19,23,General Admission,75.42,1,Miami,8000
TKT_026986,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-05,37,General Admission,70.12,3,Miami,8000
TKT_026987,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-30,12,General Admission,87.36,2,Miami,8000
TKT_026988,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-25,17,VIP,300.74,5,Miami,8000
TKT_026989,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-29,13,Upper Bowl,100.17,4,Miami,8000
TKT_026990,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-26,76,VIP,263.47,1,Miami,8000
TKT_026991,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-21,52,VIP,249.63,1,Miami,8000
TKT_026992,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-07,35,General Admission,68.39,1,Miami,8000
TKT_026993,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-26,76,VIP,242.52,4,Miami,8000
TKT_026994,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-02-26,76,Floor,192.51,4,Miami,8000
TKT_026995,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-04,8,Upper Bowl,91.86,2,Miami,8000
TKT_026996,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-22,20,Floor,240.66,2,Miami,8000
TKT_026997,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-04-29,13,Floor,234.97,2,Miami,8000
TKT_026998,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-20,53,VIP,277.19,5,Miami,8000
TKT_026999,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-03-01,72,Floor,171.15,1,Miami,8000
TKT_027000,EVT_0134,Real Madrid vs Barcelona - Miami,Sports,2024-05-12,2024-05-02,10,VIP,354.6,3,Miami,8000
TKT_027001,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-14,53,General Admission,52.56,4,Seattle,8000
TKT_027002,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-06-18,79,General Admission,53.31,6,Seattle,8000
TKT_027003,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-09-01,4,General Admission,67.36,2,Seattle,8000
TKT_027004,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-22,45,VIP,230.57,3,Seattle,8000
TKT_027005,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-28,39,VIP,234.69,5,Seattle,8000
TKT_027006,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-06-18,79,Floor,159.39,6,Seattle,8000
TKT_027007,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-09,58,Floor,156.11,5,Seattle,8000
TKT_027008,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-04,32,Lower Bowl,117.47,2,Seattle,8000
TKT_027009,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-31,5,VIP,309.05,2,Seattle,8000
TKT_027010,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-07,29,VIP,267.4,1,Seattle,8000
TKT_027011,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-22,14,Upper Bowl,74.67,3,Seattle,8000
TKT_027012,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-02,34,Floor,169.74,3,Seattle,8000
TKT_027013,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-06-26,71,Lower Bowl,95.6,2,Seattle,8000
TKT_027014,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-28,8,General Admission,74.2,6,Seattle,8000
TKT_027015,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-26,41,VIP,228.63,2,Seattle,8000
TKT_027016,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-10,26,Upper Bowl,66.7,1,Seattle,8000
TKT_027017,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-16,51,General Admission,56.48,2,Seattle,8000
TKT_027018,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-23,13,VIP,290.64,2,Seattle,8000
TKT_027019,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-29,38,General Admission,62.17,4,Seattle,8000
TKT_027020,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-05,31,VIP,254.11,1,Seattle,8000
TKT_027021,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-06-07,90,Upper Bowl,62.99,3,Seattle,8000
TKT_027022,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-28,8,VIP,283.71,2,Seattle,8000
TKT_027023,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-06,30,Lower Bowl,125.52,1,Seattle,8000
TKT_027024,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-25,11,General Admission,72.42,1,Seattle,8000
TKT_027025,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-19,17,Upper Bowl,73.35,1,Seattle,8000
TKT_027026,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-08,59,General Admission,49.58,2,Seattle,8000
TKT_027027,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-20,47,Upper Bowl,63.72,3,Seattle,8000
TKT_027028,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-27,9,Floor,186.42,1,Seattle,8000
TKT_027029,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-24,43,General Admission,53.55,1,Seattle,8000
TKT_027030,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-06-23,74,General Admission,47.36,1,Seattle,8000
TKT_027031,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-06-09,88,General Admission,50.06,2,Seattle,8000
TKT_027032,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-25,42,Floor,165.62,1,Seattle,8000
TKT_027033,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-06-29,68,Upper Bowl,55.22,1,Seattle,8000
TKT_027034,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-11,56,Floor,171.35,2,Seattle,8000
TKT_027035,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-12,55,Upper Bowl,62.43,2,Seattle,8000
TKT_027036,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-06-23,74,VIP,232.05,1,Seattle,8000
TKT_027037,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-03,33,VIP,271.25,4,Seattle,8000
TKT_027038,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-08-21,15,Upper Bowl,78.69,1,Seattle,8000
TKT_027039,EVT_0135,Patriots vs Cowboys - Seattle,Sports,2024-09-05,2024-07-12,55,Floor,149.97,2,Seattle,8000
