ticket_id,event_id,event_name,event_type,event_date,sale_date,days_until_event,seat_section,ticket_price,quantity_sold,city,venue_capacity,revenue,event_month,event_dayofweek,is_weekend
TKT_023306,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-23,43,general admission,46.23,3,seattle,2000,138.69,3,2,0
TKT_023307,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-22,75,upper bowl,43.06,5,seattle,2000,215.3,3,2,0
TKT_023308,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-29,68,upper bowl,46.76,2,seattle,2000,93.52,3,2,0
TKT_023309,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-05,61,general admission,42.6,2,seattle,2000,85.2,3,2,0
TKT_023310,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-14,83,floor,109.76,1,seattle,2000,109.76,3,2,0
TKT_023311,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-21,76,upper bowl,49.73,1,seattle,2000,49.73,3,2,0
TKT_023312,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-24,73,lower bowl,78.09,4,seattle,2000,312.36,3,2,0
TKT_023313,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-23,43,vip,174.9,1,seattle,2000,174.9,3,2,0
TKT_023314,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-22,13,lower bowl,105.77,2,seattle,2000,211.54,3,2,0
TKT_023315,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-09,88,vip,151.3,1,seattle,2000,151.3,3,2,0
TKT_023316,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-23,43,upper bowl,49.04,2,seattle,2000,98.08,3,2,0
TKT_023317,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-22,75,vip,178.61,1,seattle,2000,178.61,3,2,0
TKT_023318,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-08,89,general admission,37.2,1,seattle,2000,37.2,3,2,0
TKT_023319,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-18,17,general admission,51.08,1,seattle,2000,51.08,3,2,0
TKT_023320,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-27,8,lower bowl,96.63,3,seattle,2000,289.89,3,2,0
TKT_023321,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-29,6,general admission,52.67,2,seattle,2000,105.34,3,2,0
TKT_023322,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-11,86,floor,119.05,2,seattle,2000,238.1,3,2,0
TKT_023323,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-14,21,lower bowl,99.46,4,seattle,2000,397.84,3,2,0
TKT_023324,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-03-01,5,lower bowl,96.31,3,seattle,2000,288.93,3,2,0
TKT_023325,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-09,26,floor,153.65,1,seattle,2000,153.65,3,2,0
TKT_023326,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-12,23,upper bowl,51.43,3,seattle,2000,154.29,3,2,0
TKT_023327,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-03-04,2,general admission,50.58,2,seattle,2000,101.16,3,2,0
TKT_023328,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-11,24,floor,146.13,1,seattle,2000,146.13,3,2,0
TKT_023329,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-09,88,lower bowl,76.5,1,seattle,2000,76.5,3,2,0
TKT_023330,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-10,87,general admission,38.41,1,seattle,2000,38.41,3,2,0
TKT_023331,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-18,17,upper bowl,55.23,3,seattle,2000,165.69,3,2,0
TKT_023332,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-17,49,general admission,40.49,1,seattle,2000,40.49,3,2,0
TKT_023333,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-03-04,2,lower bowl,109.25,2,seattle,2000,218.5,3,2,0
TKT_023334,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-23,12,upper bowl,60.76,1,seattle,2000,60.76,3,2,0
TKT_023335,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-11,86,lower bowl,71.18,2,seattle,2000,142.36,3,2,0
TKT_023336,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-13,84,vip,148.93,4,seattle,2000,595.72,3,2,0
TKT_023337,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-12,85,floor,119.83,2,seattle,2000,239.66,3,2,0
TKT_023338,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-21,14,general admission,50.59,4,seattle,2000,202.36,3,2,0
TKT_023339,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-06,29,vip,210.75,3,seattle,2000,632.25,3,2,0
TKT_023340,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-01,65,upper bowl,45.59,1,seattle,2000,45.59,3,2,0
TKT_023341,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-04,62,upper bowl,44.97,1,seattle,2000,44.97,3,2,0
TKT_023342,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-11,24,lower bowl,100.87,4,seattle,2000,403.48,3,2,0
TKT_023343,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-19,16,general admission,51.33,1,seattle,2000,51.33,3,2,0
TKT_023344,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-28,7,floor,143.37,4,seattle,2000,573.48,3,2,0
TKT_023345,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-19,47,upper bowl,50.55,2,seattle,2000,101.1,3,2,0
TKT_023346,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-20,77,upper bowl,43.73,2,seattle,2000,87.46,3,2,0
TKT_023347,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-20,15,lower bowl,97.82,1,seattle,2000,97.82,3,2,0
TKT_023348,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-03,63,floor,114.55,1,seattle,2000,114.55,3,2,0
TKT_023349,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-18,48,general admission,40.83,1,seattle,2000,40.83,3,2,0
TKT_023350,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-04,31,lower bowl,90.04,1,seattle,2000,90.04,3,2,0
TKT_023351,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-15,20,vip,195.36,4,seattle,2000,781.44,3,2,0
TKT_023352,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-15,20,vip,192.37,2,seattle,2000,384.74,3,2,0
TKT_023353,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-09,26,general admission,51.51,1,seattle,2000,51.51,3,2,0
TKT_023354,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-27,8,floor,159.21,2,seattle,2000,318.42,3,2,0
TKT_023355,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-07,28,lower bowl,89.57,2,seattle,2000,179.14,3,2,0
TKT_023356,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-19,16,vip,207.74,3,seattle,2000,623.22,3,2,0
TKT_023357,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-25,10,upper bowl,61.2,1,seattle,2000,61.2,3,2,0
TKT_023358,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-03,63,lower bowl,78.79,2,seattle,2000,157.58,3,2,0
TKT_023359,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-25,72,lower bowl,77.6,1,seattle,2000,77.6,3,2,0
TKT_023360,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-08,27,vip,209.58,2,seattle,2000,419.16,3,2,0
TKT_023361,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-08,58,general admission,40.25,5,seattle,2000,201.25,3,2,0
TKT_023362,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-27,8,lower bowl,98.48,2,seattle,2000,196.96,3,2,0
TKT_023363,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-03-03,3,upper bowl,60.08,1,seattle,2000,60.08,3,2,0
TKT_023364,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-04,31,general admission,46.93,3,seattle,2000,140.79,3,2,0
TKT_023365,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-28,69,vip,166.33,2,seattle,2000,332.66,3,2,0
TKT_023366,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-28,7,lower bowl,111.37,3,seattle,2000,334.11,3,2,0
TKT_023367,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-22,13,lower bowl,107.43,4,seattle,2000,429.72,3,2,0
TKT_023368,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-23,74,general admission,39.4,4,seattle,2000,157.6,3,2,0
TKT_023369,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-01,65,upper bowl,41.01,2,seattle,2000,82.02,3,2,0
TKT_023370,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-28,69,vip,156.97,1,seattle,2000,156.97,3,2,0
TKT_023371,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-07,28,upper bowl,55.26,3,seattle,2000,165.78,3,2,0
TKT_023372,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-07,90,floor,106.36,2,seattle,2000,212.72,3,2,0
TKT_023373,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-21,14,upper bowl,62.33,4,seattle,2000,249.32,3,2,0
TKT_023374,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-30,36,vip,184.14,1,seattle,2000,184.14,3,2,0
TKT_023375,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-24,11,floor,150.36,3,seattle,2000,451.08000000000004,3,2,0
TKT_023376,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-03,63,upper bowl,49.46,3,seattle,2000,148.38,3,2,0
TKT_023377,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-20,15,general admission,53.49,3,seattle,2000,160.47,3,2,0
TKT_023378,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-13,22,vip,203.81,5,seattle,2000,1019.05,3,2,0
TKT_023379,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-23,12,upper bowl,54.5,2,seattle,2000,109.0,3,2,0
TKT_023380,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-27,39,lower bowl,94.41,1,seattle,2000,94.41,3,2,0
TKT_023381,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-30,67,upper bowl,45.98,2,seattle,2000,91.96,3,2,0
TKT_023382,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-30,67,lower bowl,84.88,1,seattle,2000,84.88,3,2,0
TKT_023383,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-07,59,upper bowl,47.72,3,seattle,2000,143.16,3,2,0
TKT_023384,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-10,87,upper bowl,45.07,1,seattle,2000,45.07,3,2,0
TKT_023385,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-29,6,floor,153.41,1,seattle,2000,153.41,3,2,0
TKT_023386,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-31,66,general admission,39.94,1,seattle,2000,39.94,3,2,0
TKT_023387,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-22,44,floor,121.58,1,seattle,2000,121.58,3,2,0
TKT_023388,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-02,64,lower bowl,79.7,2,seattle,2000,159.4,3,2,0
TKT_023389,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-26,40,general admission,47.35,3,seattle,2000,142.05,3,2,0
TKT_023390,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-03,63,upper bowl,46.42,4,seattle,2000,185.68,3,2,0
TKT_023391,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-26,40,floor,124.08,1,seattle,2000,124.08,3,2,0
TKT_023392,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-27,39,lower bowl,93.97,2,seattle,2000,187.94,3,2,0
TKT_023393,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-18,79,vip,151.82,1,seattle,2000,151.82,3,2,0
TKT_023394,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-03,63,vip,169.24,1,seattle,2000,169.24,3,2,0
TKT_023395,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-01-31,35,vip,176.12,1,seattle,2000,176.12,3,2,0
TKT_023396,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-14,83,vip,174.14,2,seattle,2000,348.28,3,2,0
TKT_023397,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-28,69,upper bowl,45.55,2,seattle,2000,91.1,3,2,0
TKT_023398,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2024-02-15,20,general admission,54.27,3,seattle,2000,162.81,3,2,0
TKT_023399,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-09,88,upper bowl,46.03,2,seattle,2000,92.06,3,2,0
TKT_023400,EVT_0116,John Mulaney - Seattle,comedy,2024-03-06,2023-12-09,88,vip,154.52,2,seattle,2000,309.04,3,2,0
TKT_023401,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-17,56,general admission,51.26,4,miami,8000,205.04,12,3,0
TKT_023402,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-10,2,vip,286.67,2,miami,8000,573.34,12,3,0
TKT_023403,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-01,72,general admission,49.23,1,miami,8000,49.23,12,3,0
TKT_023404,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-02,10,vip,285.27,3,miami,8000,855.81,12,3,0
TKT_023405,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-16,87,floor,148.72,1,miami,8000,148.72,12,3,0
TKT_023406,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-06,36,vip,237.37,1,miami,8000,237.37,12,3,0
TKT_023407,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-24,79,lower bowl,102.37,1,miami,8000,102.37,12,3,0
TKT_023408,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-24,79,vip,218.07,1,miami,8000,218.07,12,3,0
TKT_023409,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-27,46,floor,181.29,1,miami,8000,181.29,12,3,0
TKT_023410,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-22,51,floor,172.41,2,miami,8000,344.82,12,3,0
TKT_023411,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-29,44,general admission,51.95,3,miami,8000,155.85000000000002,12,3,0
TKT_023412,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-16,57,upper bowl,59.58,4,miami,8000,238.32,12,3,0
TKT_023413,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-02,40,vip,219.25,1,miami,8000,219.25,12,3,0
TKT_023414,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-15,27,floor,194.29,1,miami,8000,194.29,12,3,0
TKT_023415,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-04,69,lower bowl,108.16,2,miami,8000,216.32,12,3,0
TKT_023416,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-22,20,general admission,60.17,1,miami,8000,60.17,12,3,0
TKT_023417,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-24,79,upper bowl,54.77,1,miami,8000,54.77,12,3,0
TKT_023418,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-12,61,general admission,49.5,1,miami,8000,49.5,12,3,0
TKT_023419,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-02,40,general admission,56.58,1,miami,8000,56.58,12,3,0
TKT_023420,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-24,79,general admission,50.53,3,miami,8000,151.59,12,3,0
TKT_023421,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-29,44,vip,240.25,1,miami,8000,240.25,12,3,0
TKT_023422,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-13,90,vip,207.63,2,miami,8000,415.26,12,3,0
TKT_023423,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-19,23,vip,262.58,4,miami,8000,1050.32,12,3,0
TKT_023424,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-15,58,general admission,51.06,1,miami,8000,51.06,12,3,0
TKT_023425,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-11,62,lower bowl,104.09,3,miami,8000,312.27,12,3,0
TKT_023426,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-11,31,vip,270.96,1,miami,8000,270.96,12,3,0
TKT_023427,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-26,16,upper bowl,76.92,2,miami,8000,153.84,12,3,0
TKT_023428,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-06,36,lower bowl,112.53,4,miami,8000,450.12,12,3,0
TKT_023429,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-30,12,upper bowl,82.84,1,miami,8000,82.84,12,3,0
TKT_023430,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-04,8,floor,201.53,3,miami,8000,604.59,12,3,0
TKT_023431,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-10,63,floor,167.64,1,miami,8000,167.64,12,3,0
TKT_023432,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-26,77,vip,195.79,2,miami,8000,391.58,12,3,0
TKT_023433,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-09,33,floor,193.61,1,miami,8000,193.61,12,3,0
TKT_023434,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-12,30,vip,241.94,6,miami,8000,1451.6399999999999,12,3,0
TKT_023435,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-11,62,lower bowl,95.48,1,miami,8000,95.48,12,3,0
TKT_023436,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-09,64,lower bowl,107.43,4,miami,8000,429.72,12,3,0
TKT_023437,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-14,28,lower bowl,114.97,3,miami,8000,344.90999999999997,12,3,0
TKT_023438,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-04,38,floor,178.57,4,miami,8000,714.28,12,3,0
TKT_023439,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-09,3,vip,265.36,4,miami,8000,1061.44,12,3,0
TKT_023440,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-01,72,general admission,46.0,1,miami,8000,46.0,12,3,0
TKT_023441,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-05,68,general admission,46.46,2,miami,8000,92.92,12,3,0
TKT_023442,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-14,59,upper bowl,56.69,5,miami,8000,283.45,12,3,0
TKT_023443,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-22,81,general admission,49.89,4,miami,8000,199.56,12,3,0
TKT_023444,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-21,21,lower bowl,116.42,2,miami,8000,232.84,12,3,0
TKT_023445,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-24,79,lower bowl,94.6,3,miami,8000,283.79999999999995,12,3,0
TKT_023446,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-03,9,lower bowl,132.73,5,miami,8000,663.65,12,3,0
TKT_023447,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-28,75,general admission,51.9,3,miami,8000,155.7,12,3,0
TKT_023448,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-28,75,vip,202.08,5,miami,8000,1010.4000000000001,12,3,0
TKT_023449,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-11,1,vip,282.43,1,miami,8000,282.43,12,3,0
TKT_023450,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-17,25,general admission,65.65,2,miami,8000,131.3,12,3,0
TKT_023451,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-19,84,general admission,52.92,6,miami,8000,317.52,12,3,0
TKT_023452,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-08,65,lower bowl,100.8,2,miami,8000,201.6,12,3,0
TKT_023453,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-30,12,general admission,65.89,3,miami,8000,197.67000000000002,12,3,0
TKT_023454,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-24,49,vip,216.79,3,miami,8000,650.37,12,3,0
TKT_023455,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-17,25,lower bowl,120.07,1,miami,8000,120.07,12,3,0
TKT_023456,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-21,52,vip,202.37,6,miami,8000,1214.22,12,3,0
TKT_023457,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-18,24,lower bowl,127.93,4,miami,8000,511.72,12,3,0
TKT_023458,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-27,76,upper bowl,63.52,6,miami,8000,381.12,12,3,0
TKT_023459,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-21,52,general admission,53.66,1,miami,8000,53.66,12,3,0
TKT_023460,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-11,1,upper bowl,84.95,3,miami,8000,254.85000000000002,12,3,0
TKT_023461,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-15,27,lower bowl,123.57,1,miami,8000,123.57,12,3,0
TKT_023462,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-16,57,general admission,56.79,1,miami,8000,56.79,12,3,0
TKT_023463,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-08,34,vip,233.65,2,miami,8000,467.3,12,3,0
TKT_023464,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-05,7,general admission,70.81,1,miami,8000,70.81,12,3,0
TKT_023465,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-11,62,floor,137.92,1,miami,8000,137.92,12,3,0
TKT_023466,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-04,8,floor,198.94,2,miami,8000,397.88,12,3,0
TKT_023467,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-23,19,general admission,63.52,2,miami,8000,127.04,12,3,0
TKT_023468,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-13,29,general admission,60.9,5,miami,8000,304.5,12,3,0
TKT_023469,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-16,87,floor,166.71,1,miami,8000,166.71,12,3,0
TKT_023470,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-15,58,floor,162.56,3,miami,8000,487.68,12,3,0
TKT_023471,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-27,46,vip,220.94,4,miami,8000,883.76,12,3,0
TKT_023472,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-24,49,lower bowl,108.23,1,miami,8000,108.23,12,3,0
TKT_023473,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-22,51,upper bowl,58.58,2,miami,8000,117.16,12,3,0
TKT_023474,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-15,27,vip,240.35,1,miami,8000,240.35,12,3,0
TKT_023475,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-28,14,floor,212.52,1,miami,8000,212.52,12,3,0
TKT_023476,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-28,45,floor,166.47,6,miami,8000,998.8199999999999,12,3,0
TKT_023477,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-13,29,general admission,65.94,2,miami,8000,131.88,12,3,0
TKT_023478,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-05,7,floor,225.45,4,miami,8000,901.8,12,3,0
TKT_023479,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-18,24,floor,180.01,1,miami,8000,180.01,12,3,0
TKT_023480,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-19,84,lower bowl,104.55,2,miami,8000,209.1,12,3,0
TKT_023481,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-06,6,general admission,67.7,3,miami,8000,203.10000000000002,12,3,0
TKT_023482,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-12-07,5,vip,296.62,1,miami,8000,296.62,12,3,0
TKT_023483,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-03,39,lower bowl,109.66,2,miami,8000,219.32,12,3,0
TKT_023484,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-09-14,89,general admission,55.78,3,miami,8000,167.34,12,3,0
TKT_023485,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-13,29,floor,184.51,4,miami,8000,738.04,12,3,0
TKT_023486,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-15,27,general admission,59.99,2,miami,8000,119.98,12,3,0
TKT_023487,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-28,45,vip,223.11,1,miami,8000,223.11,12,3,0
TKT_023488,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-11-14,28,upper bowl,76.24,1,miami,8000,76.24,12,3,0
TKT_023489,EVT_0117,Real Madrid vs Barcelona - Miami,sports,2024-12-12,2024-10-08,65,lower bowl,99.35,1,miami,8000,99.35,12,3,0
